jira_worklog_id,jira_user_id
1026530,712020:223cfd68-5308-4515-a26c-b450422eb77f
1026533,712020:223cfd68-5308-4515-a26c-b450422eb77f
1026535,712020:223cfd68-5308-4515-a26c-b450422eb77f
1026538,712020:223cfd68-5308-4515-a26c-b450422eb77f
1026541,5f99cf5f8405b10077512b4a
1026545,712020:27aba0ba-1c77-4efd-b6ae-673c5d945737
1026548,712020:27aba0ba-1c77-4efd-b6ae-673c5d945737
1026551,712020:27aba0ba-1c77-4efd-b6ae-673c5d945737
1026554,712020:27aba0ba-1c77-4efd-b6ae-673c5d945737
1026557,712020:27aba0ba-1c77-4efd-b6ae-673c5d945737
1026560,712020:27aba0ba-1c77-4efd-b6ae-673c5d945737
1026563,712020:27aba0ba-1c77-4efd-b6ae-673c5d945737
1026567,70121:113b7da8-4f79-4f7e-b8f3-34f23cc48502
1026570,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1026573,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1026576,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1026580,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1026583,712020:6905028a-6a78-4bef-acbd-fb678e4628dd
1026586,712020:060778c7-d62a-41b9-898e-582c7d007011
1026588,712020:2364e758-f520-4996-b221-20974bcd0134
1026593,5f99cf5f8405b10077512b4a
1026595,712020:060778c7-d62a-41b9-898e-582c7d007011
1026598,5f99cf5f8405b10077512b4a
1026602,5f99cf5f8405b10077512b4a
1026605,712020:2364e758-f520-4996-b221-20974bcd0134
1026608,712020:2364e758-f520-4996-b221-20974bcd0134
1026611,712020:2364e758-f520-4996-b221-20974bcd0134
1026614,712020:2364e758-f520-4996-b221-20974bcd0134
1026617,712020:2364e758-f520-4996-b221-20974bcd0134
1026620,712020:2364e758-f520-4996-b221-20974bcd0134
1026623,70121:113b7da8-4f79-4f7e-b8f3-34f23cc48502
1026626,712020:57804f76-1bef-4121-9570-0a1a5183a546
1026629,712020:6905028a-6a78-4bef-acbd-fb678e4628dd
1026633,5f99cf5f8405b10077512b4a
1026636,712020:2364e758-f520-4996-b221-20974bcd0134
1026640,635fbf48c97f5473af715196
1026643,635fbf48c97f5473af715196
1026647,5f99cf5f8405b10077512b4a
1026651,5ddea5ffbe8a460cfe2675c3
1026654,5f99cf5f8405b10077512b4a
1026658,5ddea5ffbe8a460cfe2675c3
1026662,5ddea5ffbe8a460cfe2675c3
1026665,712020:9f2f3e0b-7a12-4951-b312-b00fca2ac792
1026669,712020:9f2f3e0b-7a12-4951-b312-b00fca2ac792
1026672,712020:9f2f3e0b-7a12-4951-b312-b00fca2ac792
1026676,5ddea5ffbe8a460cfe2675c3
1026680,5ddea5ffbe8a460cfe2675c3
1026683,5ddea5ffbe8a460cfe2675c3
1026687,5ddea5ffbe8a460cfe2675c3
1026691,5ddea5ffbe8a460cfe2675c3
1026694,5ddea5ffbe8a460cfe2675c3
1026698,5ddea5ffbe8a460cfe2675c3
1026701,5ddea5ffbe8a460cfe2675c3
1026705,5ddea5ffbe8a460cfe2675c3
1026709,5ddea5ffbe8a460cfe2675c3
1026712,5ddea5ffbe8a460cfe2675c3
1026716,5ddea5ffbe8a460cfe2675c3
1026720,712020:27aba0ba-1c77-4efd-b6ae-673c5d945737
1026723,712020:27aba0ba-1c77-4efd-b6ae-673c5d945737
1026726,712020:27aba0ba-1c77-4efd-b6ae-673c5d945737
1026730,712020:27aba0ba-1c77-4efd-b6ae-673c5d945737
1026733,712020:27aba0ba-1c77-4efd-b6ae-673c5d945737
1026737,712020:060778c7-d62a-41b9-898e-582c7d007011
1026740,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1026744,5f99cf5f8405b10077512b4a
1026747,712020:9f2f3e0b-7a12-4951-b312-b00fca2ac792
1026750,712020:7d772268-a4d1-48ff-aa38-a6094a4c85b8
1026753,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1026756,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1026760,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1026763,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1026766,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1026769,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1026772,712020:2364e758-f520-4996-b221-20974bcd0134
1026775,712020:2364e758-f520-4996-b221-20974bcd0134
1026778,712020:9f2f3e0b-7a12-4951-b312-b00fca2ac792
1026782,712020:7d772268-a4d1-48ff-aa38-a6094a4c85b8
1026785,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1026788,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1026791,5f99cf5f8405b10077512b4a
1026794,5f99cf5f8405b10077512b4a
1026797,5f99cf5f8405b10077512b4a
1026800,5f99cf5f8405b10077512b4a
1026803,5f99cf5f8405b10077512b4a
1026806,712020:7d772268-a4d1-48ff-aa38-a6094a4c85b8
1026809,5f99cf5f8405b10077512b4a
1026813,5f99cf5f8405b10077512b4a
1026816,712020:bcab9c0d-d993-47e5-95a2-18c3fe63a6a4
1026819,712020:bcab9c0d-d993-47e5-95a2-18c3fe63a6a4
1026822,712020:bcab9c0d-d993-47e5-95a2-18c3fe63a6a4
1026825,712020:9f2f3e0b-7a12-4951-b312-b00fca2ac792
1026828,712020:7d772268-a4d1-48ff-aa38-a6094a4c85b8
1026831,635fbf48c97f5473af715196
1026834,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1026837,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1026840,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1026843,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1026846,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1026849,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1026852,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1026855,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1026858,5f99cf5f8405b10077512b4a
1026861,70121:113b7da8-4f79-4f7e-b8f3-34f23cc48502
1026864,712020:7d772268-a4d1-48ff-aa38-a6094a4c85b8
1026867,712020:060778c7-d62a-41b9-898e-582c7d007011
1026870,712020:060778c7-d62a-41b9-898e-582c7d007011
1026873,5f99cf5f8405b10077512b4a
1026876,635fbf48c97f5473af715196
1026879,712020:9f2f3e0b-7a12-4951-b312-b00fca2ac792
1026883,712020:bcab9c0d-d993-47e5-95a2-18c3fe63a6a4
1026886,5dc1db5f16a90b0df7c6e8dd
1026889,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1026892,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1026895,712020:060778c7-d62a-41b9-898e-582c7d007011
1026898,5f99cf5f8405b10077512b4a
1026902,712020:bcab9c0d-d993-47e5-95a2-18c3fe63a6a4
1026905,5f99cf5f8405b10077512b4a
1026908,70121:113b7da8-4f79-4f7e-b8f3-34f23cc48502
1026911,635fbf48c97f5473af715196
1026914,712020:7d772268-a4d1-48ff-aa38-a6094a4c85b8
1026917,712020:7d772268-a4d1-48ff-aa38-a6094a4c85b8
1026920,5ddea5ffbe8a460cfe2675c3
1026924,5ddea5ffbe8a460cfe2675c3
1026926,5ddea5ffbe8a460cfe2675c3
1026929,5ddea5ffbe8a460cfe2675c3
1026932,5f99cf5f8405b10077512b4a
1026935,5ddea5ffbe8a460cfe2675c3
1026938,5f99cf5f8405b10077512b4a
1026941,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1026944,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1026947,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1026950,5ddea5ffbe8a460cfe2675c3
1026953,5ddea5ffbe8a460cfe2675c3
1026956,5ddea5ffbe8a460cfe2675c3
1026959,5ddea5ffbe8a460cfe2675c3
1026962,5ddea5ffbe8a460cfe2675c3
1026965,5ddea5ffbe8a460cfe2675c3
1026968,5ddea5ffbe8a460cfe2675c3
1026971,5ddea5ffbe8a460cfe2675c3
1026974,5ddea5ffbe8a460cfe2675c3
1026977,5ddea5ffbe8a460cfe2675c3
1026980,5ddea5ffbe8a460cfe2675c3
1026983,5ddea5ffbe8a460cfe2675c3
1026986,5ddea5ffbe8a460cfe2675c3
1026989,5f732988a290960075eb5589
1026992,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1026996,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1027000,70121:113b7da8-4f79-4f7e-b8f3-34f23cc48502
1027002,5f99cf5f8405b10077512b4a
1027005,712020:060778c7-d62a-41b9-898e-582c7d007011
1027008,712020:060778c7-d62a-41b9-898e-582c7d007011
1027011,5f99cf5f8405b10077512b4a
1027014,5f99cf5f8405b10077512b4a
1027017,70121:113b7da8-4f79-4f7e-b8f3-34f23cc48502
1027021,712020:17c89c8a-5040-470a-9db9-26804fa33df8
1027024,712020:17c89c8a-5040-470a-9db9-26804fa33df8
1027027,712020:17c89c8a-5040-470a-9db9-26804fa33df8
1027030,712020:17c89c8a-5040-470a-9db9-26804fa33df8
1027033,712020:17c89c8a-5040-470a-9db9-26804fa33df8
1027036,712020:17c89c8a-5040-470a-9db9-26804fa33df8
1027039,712020:17c89c8a-5040-470a-9db9-26804fa33df8
1027042,712020:17c89c8a-5040-470a-9db9-26804fa33df8
1027045,712020:17c89c8a-5040-470a-9db9-26804fa33df8
1027049,5f99cf5f8405b10077512b4a
1027052,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1027055,5ddea5ffbe8a460cfe2675c3
1027058,5ddea5ffbe8a460cfe2675c3
1027061,5ddea5ffbe8a460cfe2675c3
1027064,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1027067,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1027071,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1027074,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1027077,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1027080,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1027083,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1027086,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1027089,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1027092,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1027096,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1027099,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1027102,712020:57804f76-1bef-4121-9570-0a1a5183a546
1027105,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1027108,712020:17c89c8a-5040-470a-9db9-26804fa33df8
1027111,712020:17c89c8a-5040-470a-9db9-26804fa33df8
1027113,712020:17c89c8a-5040-470a-9db9-26804fa33df8
1027116,712020:17c89c8a-5040-470a-9db9-26804fa33df8
1027119,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1027123,712020:57804f76-1bef-4121-9570-0a1a5183a546
1027125,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1027129,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1027132,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1027136,5ddea5ffbe8a460cfe2675c3
1027139,5ddea5ffbe8a460cfe2675c3
1027141,5ddea5ffbe8a460cfe2675c3
1027145,5ddea5ffbe8a460cfe2675c3
1027148,5ddea5ffbe8a460cfe2675c3
1027151,5ddea5ffbe8a460cfe2675c3
1027155,5ddea5ffbe8a460cfe2675c3
1027158,5ddea5ffbe8a460cfe2675c3
1027161,5ddea5ffbe8a460cfe2675c3
1027164,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1027166,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1027169,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1027172,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1027175,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1027179,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1027182,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1027184,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1027187,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1027191,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1027195,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1027198,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1027201,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1027204,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1027207,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1027210,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1027213,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1027216,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1027220,712020:aad81c3d-eb9b-439b-89f1-7144ba810218
1027223,5ddea5ffbe8a460cfe2675c3
1027226,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1027229,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1027232,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1027236,5d0952ac5977d60c29e1b498
1027239,5d0952ac5977d60c29e1b498
1027241,5d0952ac5977d60c29e1b498
1027245,5d0952ac5977d60c29e1b498
1027248,5d0952ac5977d60c29e1b498
1027252,5d0952ac5977d60c29e1b498
1027255,70121:113b7da8-4f79-4f7e-b8f3-34f23cc48502
1027257,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1027260,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1027263,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1027266,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1027269,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1027272,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1027275,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1027280,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1027283,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1027286,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1027289,5ddea5ffbe8a460cfe2675c3
1027292,5ddea5ffbe8a460cfe2675c3
1027295,5ddea5ffbe8a460cfe2675c3
1027298,5ddea5ffbe8a460cfe2675c3
1027299,5ddea5ffbe8a460cfe2675c3
1027301,5ddea5ffbe8a460cfe2675c3
1027304,5ddea5ffbe8a460cfe2675c3
1027306,5ddea5ffbe8a460cfe2675c3
1027307,5ddea5ffbe8a460cfe2675c3
1028576,5ddea5ffbe8a460cfe2675c3
1028578,5ddea5ffbe8a460cfe2675c3
1028579,5ddea5ffbe8a460cfe2675c3
1028581,5ddea5ffbe8a460cfe2675c3
1028582,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028584,712020:17c89c8a-5040-470a-9db9-26804fa33df8
1028586,712020:17c89c8a-5040-470a-9db9-26804fa33df8
1028587,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1028589,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1028590,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1028592,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1028593,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1028595,712020:f72eaf23-111c-4d9c-95b6-52d85148e5a6
1028597,5ddea5ffbe8a460cfe2675c3
1028598,5ddea5ffbe8a460cfe2675c3
1028600,5ddea5ffbe8a460cfe2675c3
1028601,5ddea5ffbe8a460cfe2675c3
1028602,5ddea5ffbe8a460cfe2675c3
1028604,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028605,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028607,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028608,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028610,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028611,5ddea5ffbe8a460cfe2675c3
1028613,5ddea5ffbe8a460cfe2675c3
1028614,5ddea5ffbe8a460cfe2675c3
1028616,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028617,712020:17c89c8a-5040-470a-9db9-26804fa33df8
1028618,712020:17c89c8a-5040-470a-9db9-26804fa33df8
1028620,5ddea5ffbe8a460cfe2675c3
1028621,5ddea5ffbe8a460cfe2675c3
1028623,5ddea5ffbe8a460cfe2675c3
1028624,5ddea5ffbe8a460cfe2675c3
1028626,5ddea5ffbe8a460cfe2675c3
1028627,5ddea5ffbe8a460cfe2675c3
1028629,5ddea5ffbe8a460cfe2675c3
1028630,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028632,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028633,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028634,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028636,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028637,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028639,712020:17c89c8a-5040-470a-9db9-26804fa33df8
1028640,712020:17c89c8a-5040-470a-9db9-26804fa33df8
1028642,712020:17c89c8a-5040-470a-9db9-26804fa33df8
1028643,712020:17c89c8a-5040-470a-9db9-26804fa33df8
1028645,5ddea5ffbe8a460cfe2675c3
1028646,5ddea5ffbe8a460cfe2675c3
1028647,5ddea5ffbe8a460cfe2675c3
1028649,5ddea5ffbe8a460cfe2675c3
1028650,5ddea5ffbe8a460cfe2675c3
1028652,5ddea5ffbe8a460cfe2675c3
1028653,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028655,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028656,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028658,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028659,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028660,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028662,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028663,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028665,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028666,5ddea5ffbe8a460cfe2675c3
1028668,5ddea5ffbe8a460cfe2675c3
1028669,5ddea5ffbe8a460cfe2675c3
1028671,5ddea5ffbe8a460cfe2675c3
1028672,5ddea5ffbe8a460cfe2675c3
1028674,5ddea5ffbe8a460cfe2675c3
1028675,5ddea5ffbe8a460cfe2675c3
1028676,5ddea5ffbe8a460cfe2675c3
1028678,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028679,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028681,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028682,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028684,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028685,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028687,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028688,712020:1ee5db5e-1159-43b8-bb36-4a3e0c8d1c3b
1028690,5ddea5ffbe8a460cfe2675c3
1028691,5ddea5ffbe8a460cfe2675c3
1028693,5ddea5ffbe8a460cfe2675c3
1028694,5ddea5ffbe8a460cfe2675c3
1028696,5ddea5ffbe8a460cfe2675c3
1028697,5ddea5ffbe8a460cfe2675c3
1028699,5ddea5ffbe8a460cfe2675c3
1028700,5ddea5ffbe8a460cfe2675c3
1028702,5ddea5ffbe8a460cfe2675c3
1028703,5ddea5ffbe8a460cfe2675c3
1028705,5ddea5ffbe8a460cfe2675c3
1028706,5ddea5ffbe8a460cfe2675c3
1028708,5ddea5ffbe8a460cfe2675c3
1028709,712020:bcab9c0d-d993-47e5-95a2-18c3fe63a6a4
1028711,712020:bcab9c0d-d993-47e5-95a2-18c3fe63a6a4
1028712,712020:bcab9c0d-d993-47e5-95a2-18c3fe63a6a4
1028714,5ddea5ffbe8a460cfe2675c3
1028715,5ddea5ffbe8a460cfe2675c3
1028717,5ddea5ffbe8a460cfe2675c3
1028718,5ddea5ffbe8a460cfe2675c3
1028720,5ddea5ffbe8a460cfe2675c3
1028721,5ddea5ffbe8a460cfe2675c3
1028723,5ddea5ffbe8a460cfe2675c3
1028724,5ddea5ffbe8a460cfe2675c3
1028726,5ddea5ffbe8a460cfe2675c3
1028727,5ddea5ffbe8a460cfe2675c3
1028729,5ddea5ffbe8a460cfe2675c3
1028730,5ddea5ffbe8a460cfe2675c3
1028732,5ddea5ffbe8a460cfe2675c3
1028733,5ddea5ffbe8a460cfe2675c3
1028735,5ddea5ffbe8a460cfe2675c3
1028736,5ddea5ffbe8a460cfe2675c3
1028738,5ddea5ffbe8a460cfe2675c3
1028739,5ddea5ffbe8a460cfe2675c3
1028741,5ddea5ffbe8a460cfe2675c3
1028742,5ddea5ffbe8a460cfe2675c3
1028744,5ddea5ffbe8a460cfe2675c3
1028745,5ddea5ffbe8a460cfe2675c3
1028747,5ddea5ffbe8a460cfe2675c3
1028748,5ddea5ffbe8a460cfe2675c3
1028750,5ddea5ffbe8a460cfe2675c3
1028751,5ddea5ffbe8a460cfe2675c3
1028753,5ddea5ffbe8a460cfe2675c3
1028755,5ddea5ffbe8a460cfe2675c3
1028756,5ddea5ffbe8a460cfe2675c3
1028758,5ddea5ffbe8a460cfe2675c3
1028759,5ddea5ffbe8a460cfe2675c3
1028761,5ddea5ffbe8a460cfe2675c3
1028762,5ddea5ffbe8a460cfe2675c3
1028764,5ddea5ffbe8a460cfe2675c3
1028765,5ddea5ffbe8a460cfe2675c3
1028766,5ddea5ffbe8a460cfe2675c3
1028768,5ddea5ffbe8a460cfe2675c3
1028769,5ddea5ffbe8a460cfe2675c3
1028771,5ddea5ffbe8a460cfe2675c3
1028772,5ddea5ffbe8a460cfe2675c3
1028774,5ddea5ffbe8a460cfe2675c3
1028775,5ddea5ffbe8a460cfe2675c3
1028777,5ddea5ffbe8a460cfe2675c3
1028778,5ddea5ffbe8a460cfe2675c3
1028780,5ddea5ffbe8a460cfe2675c3
1028781,5ddea5ffbe8a460cfe2675c3
1028783,5ddea5ffbe8a460cfe2675c3
1028784,5ddea5ffbe8a460cfe2675c3
1028786,5ddea5ffbe8a460cfe2675c3
1028787,5ddea5ffbe8a460cfe2675c3
1028789,5ddea5ffbe8a460cfe2675c3
1028790,5ddea5ffbe8a460cfe2675c3
1028792,5ddea5ffbe8a460cfe2675c3
1028793,5ddea5ffbe8a460cfe2675c3
1028795,5ddea5ffbe8a460cfe2675c3
1028796,5ddea5ffbe8a460cfe2675c3
1028798,5ddea5ffbe8a460cfe2675c3
1028799,5ddea5ffbe8a460cfe2675c3
1028801,5ddea5ffbe8a460cfe2675c3
1028802,5ddea5ffbe8a460cfe2675c3
1028804,5ddea5ffbe8a460cfe2675c3
1028805,5ddea5ffbe8a460cfe2675c3
1028807,5ddea5ffbe8a460cfe2675c3
1028808,5ddea5ffbe8a460cfe2675c3
1028810,5ddea5ffbe8a460cfe2675c3
1028811,5ddea5ffbe8a460cfe2675c3
1028813,5ddea5ffbe8a460cfe2675c3
1028814,5ddea5ffbe8a460cfe2675c3
1028816,5ddea5ffbe8a460cfe2675c3
1028817,5ddea5ffbe8a460cfe2675c3
1028819,5ddea5ffbe8a460cfe2675c3
1028820,5ddea5ffbe8a460cfe2675c3
1028822,5ddea5ffbe8a460cfe2675c3
1028823,5ddea5ffbe8a460cfe2675c3
1028825,5ddea5ffbe8a460cfe2675c3
1028827,5ddea5ffbe8a460cfe2675c3
1028828,5ddea5ffbe8a460cfe2675c3
1028830,5ddea5ffbe8a460cfe2675c3
1028831,5ddea5ffbe8a460cfe2675c3
1028833,5ddea5ffbe8a460cfe2675c3
1028834,5ddea5ffbe8a460cfe2675c3
1028836,5ddea5ffbe8a460cfe2675c3
1028837,5ddea5ffbe8a460cfe2675c3
1028839,5ddea5ffbe8a460cfe2675c3
1028840,5ddea5ffbe8a460cfe2675c3
1028842,5ddea5ffbe8a460cfe2675c3
1028843,5ddea5ffbe8a460cfe2675c3
1028845,5ddea5ffbe8a460cfe2675c3
1028846,5ddea5ffbe8a460cfe2675c3
1028848,5ddea5ffbe8a460cfe2675c3
1028849,5ddea5ffbe8a460cfe2675c3
1028851,5ddea5ffbe8a460cfe2675c3
1028852,5ddea5ffbe8a460cfe2675c3
1028854,5ddea5ffbe8a460cfe2675c3
1028855,5ddea5ffbe8a460cfe2675c3
1028857,5ddea5ffbe8a460cfe2675c3
1028858,5ddea5ffbe8a460cfe2675c3
1028860,5ddea5ffbe8a460cfe2675c3
1028861,5ddea5ffbe8a460cfe2675c3
1028863,5ddea5ffbe8a460cfe2675c3
1028864,5ddea5ffbe8a460cfe2675c3
1028866,5ddea5ffbe8a460cfe2675c3
1028867,5ddea5ffbe8a460cfe2675c3
1028869,5ddea5ffbe8a460cfe2675c3
1028870,5ddea5ffbe8a460cfe2675c3
1028871,5ddea5ffbe8a460cfe2675c3
1028872,5ddea5ffbe8a460cfe2675c3
1028874,5ddea5ffbe8a460cfe2675c3
1028875,5ddea5ffbe8a460cfe2675c3
1028877,5ddea5ffbe8a460cfe2675c3
1028878,5ddea5ffbe8a460cfe2675c3
1028880,5ddea5ffbe8a460cfe2675c3
1028881,5ddea5ffbe8a460cfe2675c3
1028883,5ddea5ffbe8a460cfe2675c3
1028884,5ddea5ffbe8a460cfe2675c3
1028886,5ddea5ffbe8a460cfe2675c3
1028887,5ddea5ffbe8a460cfe2675c3
1028889,5ddea5ffbe8a460cfe2675c3
1028890,5ddea5ffbe8a460cfe2675c3
1028892,5ddea5ffbe8a460cfe2675c3
1028893,5ddea5ffbe8a460cfe2675c3
1028895,5ddea5ffbe8a460cfe2675c3
1028896,5ddea5ffbe8a460cfe2675c3
1028898,5ddea5ffbe8a460cfe2675c3
1028899,5ddea5ffbe8a460cfe2675c3
1028901,5ddea5ffbe8a460cfe2675c3
1028902,5ddea5ffbe8a460cfe2675c3
1028904,5ddea5ffbe8a460cfe2675c3
1028905,5ddea5ffbe8a460cfe2675c3
1028907,5ddea5ffbe8a460cfe2675c3
1028908,5ddea5ffbe8a460cfe2675c3
1028910,5ddea5ffbe8a460cfe2675c3
1028911,5ddea5ffbe8a460cfe2675c3
1028913,5ddea5ffbe8a460cfe2675c3
1028914,5ddea5ffbe8a460cfe2675c3
1028916,5ddea5ffbe8a460cfe2675c3
1028917,5ddea5ffbe8a460cfe2675c3
1028919,5ddea5ffbe8a460cfe2675c3
1028920,5ddea5ffbe8a460cfe2675c3
1028922,5ddea5ffbe8a460cfe2675c3
1028923,5ddea5ffbe8a460cfe2675c3
1028925,5ddea5ffbe8a460cfe2675c3
1028926,5ddea5ffbe8a460cfe2675c3
1028928,5ddea5ffbe8a460cfe2675c3
1028929,5ddea5ffbe8a460cfe2675c3
1028931,5ddea5ffbe8a460cfe2675c3
1028932,5ddea5ffbe8a460cfe2675c3
1028934,5ddea5ffbe8a460cfe2675c3
1028935,5ddea5ffbe8a460cfe2675c3
1028937,5ddea5ffbe8a460cfe2675c3
1028939,5ddea5ffbe8a460cfe2675c3
1028940,5ddea5ffbe8a460cfe2675c3
1028942,5ddea5ffbe8a460cfe2675c3
